"lieu";"cellule";"cellule_id";"reference";"objet";"base_id";"type";"plugin_placement";"plugin_objet";"concerne_keizaal";"desactive_initialement";"activation_conditionnelle";"script";"x";"y";"z"
"Markarth Side";"MarkarthSide4";"skyrim.esm|0093EA";"arena - markarth side.esp|0522FE";"Leg of Goat";"skyrim.esm|065C9A";"ALCH";"Arena - Markarth Side.esp";"Keizaal.esp";"true";"false";"false";"false";"-85337.4375";"57500.80859375";"-11492.4013671875"
"Markarth Side";"MarkarthSide4";"skyrim.esm|0093EA";"arena - markarth side.esp|2491CC";"Urne funéraire";"skyrim.esm|01CD63";"CONT";"Arena - Markarth Side.esp";"Skyrim.esm";"true";"false";"false";"false";"-85850.546875";"57597.17578125";"-11485.0263671875"
"Markarth Side";"MarkarthSide1";"skyrim.esm|0093EB";"arena - markarth side.esp|047A66";"Nord Mead";"skyrim.esm|034C5D";"ALCH";"Arena - Markarth Side.esp";"Keizaal.esp";"true";"false";"false";"false";"-88193.234375";"58644.4375";"-11694.8720703125"
"Markarth Side";"MarkarthSide1";"skyrim.esm|0093EB";"arena - markarth side.esp|0E5463";"Bread";"skyrim.esm|065C97";"ALCH";"Arena - Markarth Side.esp";"Keizaal.esp";"true";"false";"false";"false";"-86558.5546875";"57914.03125";"-11491.166015625"
"Markarth Side";"MarkarthSide1";"skyrim.esm|0093EB";"arena - markarth side.esp|047A69";"Bread";"skyrim.esm|065C98";"ALCH";"Arena - Markarth Side.esp";"Keizaal.esp";"true";"false";"false";"false";"-88179.359375";"58663.57421875";"-11691.46875"
"Markarth Side";"MarkarthSide1";"skyrim.esm|0093EB";"arena - markarth side.esp|0E5480";"Tonneau";"skyrim.esm|000845";"CONT";"Arena - Markarth Side.esp";"Skyrim.esm";"true";"false";"false";"false";"-87397.7421875";"57729.40234375";"-11568.9931640625"
"Markarth Side";"MarkarthSide1";"skyrim.esm|0093EB";"arena - markarth side.esp|0E547C";"Fût d'hydromel";"skyrim.esm|08836B";"CONT";"Arena - Markarth Side.esp";"Skyrim.esm";"true";"false";"false";"false";"-86564.96875";"58139.30078125";"-11563.4970703125"
"Markarth Side";"MarkarthSide1";"skyrim.esm|0093EB";"arena - markarth side.esp|14624B";"Markarth Side Guard";"arena - markarth side.esp|14624A";"NPC_";"Arena - Markarth Side.esp";"Arena - Markarth Side.esp";"true";"false";"true";"false";"-86296";"57848";"-11576"
"Markarth Side";"MarkarthSide1";"skyrim.esm|0093EB";"arena - markarth side.esp|0E547F";"Fût d'hydromel";"skyrim.esm|08836B";"CONT";"Arena - Markarth Side.esp";"Skyrim.esm";"true";"false";"false";"false";"-87452.625";"57761.65234375";"-11567.5185546875"
"Markarth Side";"MarkarthSide1";"skyrim.esm|0093EB";"arena - markarth side.esp|042A21";"Markarth Side Guard";"arena - markarth side.esp|042A1E";"NPC_";"Arena - Markarth Side.esp";"Arena - Markarth Side.esp";"true";"false";"true";"false";"-86997.3203125";"59536";"-11576"
"Markarth Side";"MarkarthSide1";"skyrim.esm|0093EB";"arena - markarth side.esp|047A9E";"Markarth Side Guard";"arena - markarth side.esp|047A9D";"NPC_";"Arena - Markarth Side.esp";"Arena - Markarth Side.esp";"true";"false";"true";"false";"-88042.515625";"59433.55078125";"-11280"
"Markarth Side";"MarkarthSide1";"skyrim.esm|0093EB";"arena - markarth side.esp|0E5467";"Red Apple";"skyrim.esm|064B2E";"ALCH";"Arena - Markarth Side.esp";"Keizaal.esp";"true";"false";"false";"false";"-86571.265625";"57885.51953125";"-11484.525390625"
"Markarth Side";"MarkarthSide1";"skyrim.esm|0093EB";"arena - markarth side.esp|0E547E";"Tonneau";"skyrim.esm|10D9C1";"CONT";"Arena - Markarth Side.esp";"Skyrim.esm";"true";"false";"false";"false";"-86603.7109375";"57694.59375";"-11569.9140625"
"Markarth Side";"MarkarthSide1";"skyrim.esm|0093EB";"arena - markarth side.esp|0E546D";"Bread";"skyrim.esm|065C98";"ALCH";"Arena - Markarth Side.esp";"Keizaal.esp";"true";"false";"false";"false";"-86514.7734375";"58224.5625";"-11505.744140625"
"Markarth Side";"MarkarthSide1";"skyrim.esm|0093EB";"arena - markarth side.esp|0E5466";"Green Apple";"skyrim.esm|064B2F";"ALCH";"Arena - Markarth Side.esp";"Keizaal.esp";"true";"false";"false";"false";"-86573.484375";"57892.890625";"-11488.5166015625"
"Markarth Side";"MarkarthSide1";"skyrim.esm|0093EB";"arena - markarth side.esp|047A67";"Nord Mead";"skyrim.esm|034C5D";"ALCH";"Arena - Markarth Side.esp";"Keizaal.esp";"true";"false";"false";"false";"-88202.8984375";"58638.85546875";"-11694.8720703125"
"Markarth Side";"MarkarthSideOrigin";"skyrim.esm|00940B";"arena - markarth side.esp|146247";"Markarth Side Guard";"arena - markarth side.esp|146246";"NPC_";"Arena - Markarth Side.esp";"Arena - Markarth Side.esp";"true";"false";"true";"false";"-85672.625";"56047.2890625";"-11480.1015625"
"Markarth Side";"MarkarthSideOrigin";"skyrim.esm|00940B";"arena - markarth side.esp|146239";"Markarth Side Guard";"arena - markarth side.esp|146238";"NPC_";"Arena - Markarth Side.esp";"Arena - Markarth Side.esp";"true";"false";"true";"false";"-84996";"55492";"-11664"
"Markarth Side";"MarkarthSideOrigin";"skyrim.esm|00940B";"arena - markarth side.esp|146C1C";"Cabbage";"skyrim.esm|064B3F";"ALCH";"Arena - Markarth Side.esp";"Keizaal.esp";"true";"false";"false";"false";"-85365.28125";"56809.3828125";"-11533.6201171875"
"Markarth Side";"MarkarthSideOrigin";"skyrim.esm|00940B";"arena - markarth side.esp|146C1D";"Cabbage";"skyrim.esm|064B3F";"ALCH";"Arena - Markarth Side.esp";"Keizaal.esp";"true";"false";"false";"false";"-85366.4375";"56756.16015625";"-11516.60546875"
"Markarth Side";"MarkarthSideOrigin";"skyrim.esm|00940B";"arena - markarth side.esp|146C1A";"Cabbage";"skyrim.esm|064B3F";"ALCH";"Arena - Markarth Side.esp";"Keizaal.esp";"true";"false";"false";"false";"-85365.2265625";"56778.015625";"-11522.560546875"
"Markarth Side";"MarkarthSideOrigin";"skyrim.esm|00940B";"arena - markarth side.esp|146235";"Markarth Side Guard";"arena - markarth side.esp|146234";"NPC_";"Arena - Markarth Side.esp";"Arena - Markarth Side.esp";"true";"false";"true";"false";"-84708.6015625";"55511.453125";"-11674.5341796875"
"Markarth Side";"MarkarthSideOrigin";"skyrim.esm|00940B";"arena - markarth side.esp|146C1B";"Cabbage";"skyrim.esm|064B3F";"ALCH";"Arena - Markarth Side.esp";"Keizaal.esp";"true";"false";"false";"false";"-85386.359375";"56766.625";"-11519.6484375"
"Markarth Side";"MarkarthSideOrigin";"skyrim.esm|00940B";"arena - markarth side.esp|146C1E";"Cabbage";"skyrim.esm|064B3F";"ALCH";"Arena - Markarth Side.esp";"Keizaal.esp";"true";"false";"false";"false";"-85383.65625";"56787.30078125";"-11527.38671875"
"Markarth Side";"MarkarthSideOrigin";"skyrim.esm|00940B";"arena - markarth side.esp|146C19";"Cabbage";"skyrim.esm|064B3F";"ALCH";"Arena - Markarth Side.esp";"Keizaal.esp";"true";"false";"false";"false";"-85389.109375";"56810.31640625";"-11533.2216796875"
"Markarth Side";"MarkarthSide2";"skyrim.esm|00940C";"arena - markarth side.esp|23EFBC";"Urne funéraire";"skyrim.esm|01CD65";"CONT";"Arena - Markarth Side.esp";"Skyrim.esm";"true";"false";"false";"false";"-86326.90625";"56985.13671875";"-11458.0068359375"
"Markarth Side";"MarkarthSide2";"skyrim.esm|00940C";"arena - markarth side.esp|23EFBD";"Urne funéraire";"skyrim.esm|01CD63";"CONT";"Arena - Markarth Side.esp";"Skyrim.esm";"true";"false";"false";"false";"-86312.625";"56966.20703125";"-11458.0068359375"
"Granite Hill";"Oddities & Curiosities";"aaagranitehill.esp|005C98";"aaagranitehill.esp|005D44";"Chest";"aaagranitehill.esp|005D42";"CONT";"aaaGraniteHill.esp";"aaaGraniteHill.esp";"true";"false";"false";"false";"-108.70230865478516";"72.28826904296875";"-0.00006103515625"
"Granite Hill";"Oddities & Curiosities";"aaagranitehill.esp|005C98";"aaagranitehill.esp|005D16";"Privious";"aaagranitehill.esp|005D15";"NPC_";"aaaGraniteHill.esp";"aaaGraniteHill.esp";"true";"false";"false";"true";"143.61802673339844";"83.21532440185547";"0.8153076171875"
"Granite Hill";"Oddities & Curiosities";"aaagranitehill.esp|005C98";"aaagranitehill.esp|005D12";"Sac";"skyrim.esm|097F64";"CONT";"aaaGraniteHill.esp";"Skyrim.esm";"true";"false";"false";"false";"434.82696533203125";"161.42198181152344";"46.24439239501953"
"Granite Hill";"Oddities & Curiosities";"aaagranitehill.esp|005C98";"aaagranitehill.esp|00625C";"Leg of Goat";"skyrim.esm|065C9A";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"768.079833984375";"-183.53233337402344";"153.60354614257812"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|02160D";"Chest";"aaagranitehill.esp|02160C";"CONT";"aaaGraniteHill.esp";"aaaGraniteHill.esp";"true";"false";"false";"false";"1004.1224975585938";"160";"0"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|71978A";"Bread";"skyrim.esm|065C98";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"5.068092346191406";"215.9257049560547";"119.6125717163086"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|719798";"Sac";"skyrim.esm|097F66";"CONT";"aaaGraniteHill.esp";"Skyrim.esm";"true";"false";"false";"false";"2.7565531730651855";"203.59506225585938";"32.89792251586914"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|6E6B99";"Petit sac";"skyrim.esm|097F51";"CONT";"aaaGraniteHill.esp";"Skyrim.esm";"true";"false";"false";"false";"-104.35482025146484";"69.04125213623047";"23.94591522216797"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|71977C";"Bread";"skyrim.esm|065C97";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"-8.931907653808594";"205.9257049560547";"122.6125717163086"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|70A431";"Green Apple";"skyrim.esm|064B2F";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"471.2757568359375";"-20.15876007080078";"91.97347259521484"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|02151F";"Tonneau";"skyrim.esm|10D9C1";"CONT";"aaaGraniteHill.esp";"Skyrim.esm";"true";"false";"false";"false";"-88.33834838867188";"-211.53543090820312";"240"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|719799";"Sac";"skyrim.esm|097F66";"CONT";"aaaGraniteHill.esp";"Skyrim.esm";"true";"false";"false";"false";"-12.697620391845703";"203.78038024902344";"32.166927337646484"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|70A435";"Bread";"skyrim.esm|065C97";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"446.1897888183594";"214.9383544921875";"91.2037582397461"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|02150E";"Bread";"skyrim.esm|065C97";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"301.23614501953125";"210.4943084716797";"346.95892333984375"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|719790";"Honningbrew Mead";"skyrim.esm|0508CA";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"29.829530715942383";"194.281005859375";"106.47863006591797"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|70A42D";"Tomato";"skyrim.esm|064B42";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"446.6055908203125";"-9.44183349609375";"90.68082427978516"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|70A430";"Red Apple";"skyrim.esm|064B2E";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"469.4783935546875";"-29.439838409423828";"92.64273834228516"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|71978D";"Nord Mead";"skyrim.esm|034C5D";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"47.41455078125";"202.775634765625";"106.94667053222656"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|6EBD17";"Bread";"skyrim.esm|065C98";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"164.41131591796875";"45.94417953491211";"67.54076385498047"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|6E6B98";"Grand sac";"skyrim.esm|097F54";"CONT";"aaaGraniteHill.esp";"Skyrim.esm";"true";"false";"false";"false";"-107.34834289550781";"140.98583984375";"27.296751022338867"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|6E6BA2";"Tonneau";"skyrim.esm|10D9C1";"CONT";"aaaGraniteHill.esp";"Skyrim.esm";"true";"false";"false";"false";"94.7560043334961";"188.1971893310547";"0.0000457763671875"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|70A436";"Bread";"skyrim.esm|065C97";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"443.3128662109375";"202.68809509277344";"93.67447662353516"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|719781";"Nord Mead";"skyrim.esm|034C5D";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"47.3471794128418";"192.42901611328125";"106.94667053222656"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|70A438";"Potato";"skyrim.esm|064B41";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"436.9169006347656";"167.38522338867188";"91.93939971923828"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|70A42F";"Green Apple";"skyrim.esm|064B2F";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"461.424072265625";"-22.089099884033203";"87.73147583007812"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|021612";"Sigrid";"aaagranitehill.esp|021611";"NPC_";"aaaGraniteHill.esp";"aaaGraniteHill.esp";"true";"false";"false";"false";"299.77630615234375";"-101";"240.81759643554688"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|021504";"Chicken Breast";"skyrim.esm|0F2011";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"227.32591247558594";"212.2227325439453";"352.297119140625"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|719792";"Sac";"skyrim.esm|097F6A";"CONT";"aaaGraniteHill.esp";"Skyrim.esm";"true";"false";"false";"false";"-37.31229782104492";"207.66061401367188";"22.56079864501953"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|02150A";"Green Apple";"skyrim.esm|064B2F";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"283.9473571777344";"215.50912475585938";"351.816162109375"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|719786";"Green Apple";"skyrim.esm|064B2F";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"-3.0226731300354004";"205.86842346191406";"67.67903900146484"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|021503";"Chicken Breast";"skyrim.esm|0F2011";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"216.03057861328125";"209.7137908935547";"355.05487060546875"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|02152E";"Bread";"skyrim.esm|065C97";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"47";"-67";"307"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|021522";"Grand sac";"skyrim.esm|097F70";"CONT";"aaaGraniteHill.esp";"Skyrim.esm";"true";"false";"false";"false";"-97.71170043945312";"-215.36846923828125";"337.6165771484375"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|6E6B9C";"Grand sac";"skyrim.esm|097F54";"CONT";"aaaGraniteHill.esp";"Skyrim.esm";"true";"false";"false";"false";"-74.52476501464844";"-40.55256652832031";"27.461977005004883"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|02B82E";"Roar";"aaagranitehill.esp|02B82D";"NPC_";"aaaGraniteHill.esp";"aaaGraniteHill.esp";"true";"false";"false";"false";"512";"80";"0"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|70A437";"Potato";"skyrim.esm|064B41";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"437.14453125";"179.0444793701172";"91.92506408691406"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|021521";"Fût d'hydromel";"skyrim.esm|08836B";"CONT";"aaaGraniteHill.esp";"Skyrim.esm";"true";"false";"false";"false";"41.64299011230469";"-208.17787170410156";"240"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|70A42E";"Tomato";"skyrim.esm|064B42";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"445.82818603515625";"7.192043781280518";"95.29954528808594"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|70A42B";"Tomato";"skyrim.esm|064B42";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"439.2884826660156";"-6.628647327423096";"88.77291107177734"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|719788";"Red Apple";"skyrim.esm|064B2E";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"-4.971171855926514";"213.93556213378906";"68.38346862792969"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|0214C3";"Armoire";"skyrim.esm|06B303";"CONT";"aaaGraniteHill.esp";"Skyrim.esm";"true";"false";"false";"false";"512";"224";"240"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|6E6B91";"Tonneau";"skyrim.esm|10D9C1";"CONT";"aaaGraniteHill.esp";"Skyrim.esm";"true";"false";"false";"false";"176";"-240";"0"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|0214F0";"Bread";"skyrim.esm|065C97";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"604.2839965820312";"119.76313781738281";"306.5184326171875"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|719782";"Honningbrew Mead";"skyrim.esm|0508CA";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"29.839866638183594";"204.0026397705078";"106.94667053222656"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|70A42C";"Tomato";"skyrim.esm|064B42";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"441.24505615234375";"1.1640363931655884";"91.7630386352539"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|021520";"Tonneau";"skyrim.esm|000845";"CONT";"aaaGraniteHill.esp";"Skyrim.esm";"true";"false";"false";"false";"-20.87727928161621";"-208.18685913085938";"240"
"Granite Hill";"Crossroads Goods";"aaagranitehill.esp|00D9AC";"aaagranitehill.esp|71978F";"Bread";"skyrim.esm|065C97";"ALCH";"aaaGraniteHill.esp";"Keizaal.esp";"true";"false";"false";"false";"12.068092346191406";"203.9257049560547";"119.6125717163086"
